"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRipple_Lake.M_WaterRipple_Lake","0","0","23","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_UNLIT_Transparent_NonTesselated.M_River_UNLIT_Transparent_NonTesselated","0","0","38","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_UNLIT_NonTransparent_NonTesselated.M_River_UNLIT_NonTransparent_NonTesselated","0","0","34","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Tesselated_WaterDepth.M_River_Tesselated_WaterDepth","0","0","16","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_PBR_Transparent_NonTesselated.M_River_PBR_Transparent_NonTesselated","0","0","73","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_PBR_NonTransparent_NonTesselated.M_River_PBR_NonTransparent_NonTesselated","0","0","59","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_NonTesselated_WaterDepth.M_River_NonTesselated_WaterDepth","0","0","34","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Mobile_NonTransparent.M_River_Mobile_NonTransparent","0","0","34","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Mobile.M_River_Mobile","0","0","38","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_Transparent_NonTessellated.M_Lake_UNLIT_Transparent_NonTessellated","0","0","76","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_NonTransparent_NonTessellated.M_Lake_UNLIT_NonTransparent_NonTessellated","0","0","68","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_Transparent_NonTessellated.M_Lake_PBR_Transparent_NonTessellated","0","0","146","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_NonTransparent_NonTessellated.M_Lake_PBR_NonTransparent_NonTessellated","0","0","118","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_NoTessellation_Depth.M_Lake_NoTessellation_Depth","0","0","19","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_Mobile_Transparent.M_Lake_Mobile_Transparent","0","0","38","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_Mobile_NonTransparent.M_Lake_Mobile_NonTransparent","0","0","34","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRipple_Ocean.M_WaterRipple_Ocean","0","0","23","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_Transparent_NonTessellated.M_Ocean_UNLIT_Transparent_NonTessellated","0","0","76","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_NonTransparent_NonTessellated.M_Ocean_UNLIT_NonTransparent_NonTessellated","0","0","68","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_Transparent_NonTessellated.M_Ocean_PBR_Transparent_NonTessellated","0","0","146","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_NonTransparent_NonTessellated.M_Ocean_PBR_NonTransparent_NonTessellated","0","0","118","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_NoTessellation_Depth.M_Ocean_NoTessellation_Depth","0","0","19","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_Mobile_Transparent.M_Ocean_Mobile_Transparent","0","0","34","1","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_Mobile_NonTransparent.M_Ocean_Mobile_NonTransparent","0","0","34","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","248","4","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic_Caustic.M_Basic_Caustic","0","0","76","2","0.000000","0","0"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","62","2","0.000000","0","0"
"/Game/CartoonWaterShader/Materials/Terrain/M_Terrain.M_Terrain","0","0","142","4","0.000000","0","0"
