"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","31","4","1","46.579914","0","162"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","31","1","1","47.200077","0","270"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","31","5","1","46.666626","0","296"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","31","3","1","45.733288","0","157"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","31","4","1","45.476952","0","209"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","31","3","1","46.197075","0","187"
"/Game/CartoonWaterShader/Materials/Particles/M_BasicParticle.M_BasicParticle","0","31","4","1","28.952581","0","442"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRippleDecal.M_WaterRippleDecal","0","34","2","1","44.271820","0","526"
"/Game/CartoonWaterShader/Materials/Water/Waterfall/M_Waterfall_Bottom_Foam.M_Waterfall_Bottom_Foam","0","61","6","1","73.815285","0","1460"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","31","3","1","46.238071","0","465"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","31","7","1","45.526089","0","263"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","37","6","1","31.854408","0","517"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","31","3","1","47.975346","0","372"
"/Game/Textures/Master_Material/Cannon_/MSTR_Cannon.MSTR_Cannon","0","32","2","1","40.730587","0","282"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_Mobile_Transparent.M_Ocean_Mobile_Transparent","0","32","5","1","80.349243","0","210"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_PBR_NonTransparent_NonTesselated.M_River_PBR_NonTransparent_NonTesselated","0","57","4","1","170.287613","0","593"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","31","3","1","47.079090","0","173"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","31","2","1","45.586735","0","488"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","31","1","1","46.362076","0","382"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","31","7","1","47.000797","0","194"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","31","1","1","45.744259","0","193"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","31","2","1","46.539654","0","454"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","31","3","1","45.780151","0","243"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","31","8","1","46.297607","0","155"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","31","1","1","46.609299","0","221"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","31","2","1","45.585457","0","306"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","31","2","1","28.723310","0","417"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","31","3","1","26.862093","0","315"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","101","1","1","103.644989","0","2744"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","31","6","1","45.373924","0","228"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","31","3","1","46.599758","0","183"
"/Game/Textures/Master_Material/Bucket_/MSTR_Bucket.MSTR_Bucket","0","32","2","1","39.495907","0","206"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","31","1","1","46.917931","0","272"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","31","3","1","45.970856","0","346"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","31","1","1","52.338287","0","260"
"/Game/Emmitter/New_fire.New_fire","0","63","6","1","77.830002","0","1223"
"/Game/Emmitter/M_Fire.M_Fire","0","39","5","1","45.359322","0","372"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_NonTesselated_WaterDepth.M_River_NonTesselated_WaterDepth","0","32","7","1","64.523552","0","228"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_Mobile_Transparent.M_Lake_Mobile_Transparent","0","36","9","1","61.382469","0","246"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_NoTessellation_Depth.M_Lake_NoTessellation_Depth","0","18","1","1","22.595844","0","87"
